z_pen,force_z
58.1525,0.012116
58.1525,0.012116
58.1329,0.012116
58.1329,0.012116
58.1014,0.012116
58.1014,0.012116
58.0811,0.012116
58.0615,0.012116
58.0384,0.012116
58.0188,0.012116
57.9957,0.012116
57.9957,0.012116
57.9761,0.012116
57.9558,0.012116
57.9558,0.012116
57.9334,0.012116
57.9334,0.012116
57.9138,0.012116
57.9138,0.012116
57.8907,0.012116
57.862,0.012116
57.862,0.0152995
57.8424,0.0152995
57.8193,0.0152995
57.7997,0.0152995
57.7997,0.0152995
57.7794,0.0152995
57.7794,0.0152995
57.757,0.0152995
57.7374,0.0152995
57.7374,0.0152995
57.7171,0.0152995
57.6947,0.0152995
57.6744,0.0152995
57.6744,0.0152995
57.652,0.0152995
57.6121,0.0110465
57.6121,0.0110465
57.589,0.0110465
57.589,0.0110465
57.5694,0.0110465
57.5694,0.0110465
57.5498,0.0110465
57.5267,0.0110465
57.5267,0.0110465
57.5071,0.0110465
57.5071,0.0110465
57.4868,0.0110465
57.4644,0.0110465
57.4644,0.0110465
57.4441,0.0110465
57.4245,0.0110465
57.4245,0.014403
57.4021,0.014403
57.3818,0.014403
57.3594,0.014403
57.3482,0.014403
57.3279,0.014403
57.3055,0.014403
57.3055,0.014403
57.2852,0.014403
57.2656,0.014403
57.2656,0.014403
57.2229,0.014403
57.2033,0.014403
57.1802,0.014403
57.1802,0.014403
57.1606,0.014403
57.1403,0.014403
57.1179,0.014403
57.0983,0.014403
57.0983,0.014403
57.0752,0.014403
57.0752,0.014403
57.0556,0.014403
57.0556,0.014403
57.036,0.014403
57.0129,0.014403
56.9933,0.014403
56.9702,0.014403
56.9506,0.014403
56.9506,0.014403
56.931,0.014403
56.931,0.014403
56.9079,0.014403
56.8799,0.014403
56.8799,0.014403
56.8568,0.011289
56.8372,0.011289
56.8372,0.011289
56.8176,0.011289
56.7945,0.011289
56.7749,0.011289
56.7749,0.011289
56.7525,0.011289
56.7322,0.011289
56.7322,0.011289
56.7098,0.011289
56.7098,0.011289
56.6811,0.011289
56.6615,0.011289
56.6615,0.011289
56.6391,0.011289
56.5964,0.011289
56.5768,0.011289
56.5768,0.011289
56.5453,0.011289
56.5453,0.011289
56.5257,0.011289
56.5026,0.011289
56.5026,0.011289
56.483,0.011289
56.4606,0.011289
56.4606,0.011289
56.4319,0.011289
56.4095,0.011289
56.4095,0.011289
56.3899,0.011289
56.3899,0.011289
56.3668,0.011289
56.3472,0.011289
56.3276,0.011289
56.3276,0.011289
56.2961,0.011289
56.2961,0.011289
56.2541,0.011289
56.2338,0.011289
56.2338,0.011289
56.203,0.011289
56.1834,0.011289
56.1834,0.011289
56.1603,0.011289
56.1603,0.011289
56.1407,0.011289
56.1183,0.011289
56.0896,0.011289
56.0672,0.011289
56.0476,0.011289
56.0476,0.011289
56.0252,0.011289
56.0252,0.011289
56.0049,0.011289
55.9741,0.011289
55.9741,0.011289
55.9545,0.011289
55.9545,0.011289
55.9314,0.011289
55.9314,0.011289
55.9118,0.011289
55.8894,0.0151445
55.8607,0.0151445
55.8383,0.0151445
55.8383,0.0151445
55.8187,0.0151445
55.8187,0.0151445
55.7963,0.0151445
55.7732,0.0151445
55.7732,0.0151445
55.7536,0.0151445
55.7536,0.0151445
55.7312,0.0151445
55.7312,0.0151445
55.7116,0.0151445
55.7116,0.0151445
55.6801,0.0151445
55.6381,0.0151445
55.6178,0.0151445
55.6178,0.0151445
55.5982,0.0151445
55.5758,0.0151445
55.5758,0.0151445
55.5562,0.0151445
55.5331,0.0151445
55.5135,0.0151445
55.4911,0.0151445
55.4715,0.0151445
55.4715,0.0151445
55.4491,0.0151445
55.4288,0.0151445
55.4288,0.0151445
55.4064,0.0151445
55.4064,0.016748
55.3868,0.016748
55.3644,0.016748
55.3644,0.016748
55.3441,0.016748
55.3441,0.016748
55.3217,0.016748
55.3217,0.016748
55.3021,0.016748
55.3021,0.016748
55.2797,0.016748
55.2797,0.016748
55.2601,0.016748
55.2482,0.016748
55.2258,0.016748
55.2062,0.016748
55.2062,0.016748
55.1838,0.016748
55.1411,0.016748
55.1215,0.016748
55.1215,0.016748
55.1019,0.016748
55.1019,0.016748
55.0795,0.016748
55.0599,0.016748
55.0599,0.016748
55.0368,0.016748
55.0172,0.016748
55.0172,0.016748
54.9948,0.016748
54.9752,0.016748
54.9752,0.016748
54.9528,0.016748
54.9325,0.016748
54.9325,0.015911
54.9101,0.015911
54.8905,0.015911
54.8905,0.015911
54.8681,0.015911
54.8485,0.015911
54.8058,0.015911
54.7778,0.015911
54.7554,0.015911
54.7554,0.015911
54.733,0.015911
54.733,0.015911
54.7134,0.015911
54.6903,0.015911
54.6903,0.015911
54.6707,0.015911
54.6707,0.015911
54.6483,0.015911
54.6483,0.015911
54.6287,0.015911
54.6287,0.015911
54.6063,0.015911
54.5867,0.015911
54.5867,0.015911
54.5636,0.015911
54.5636,0.015911
54.544,0.015911
54.544,0.015911
54.5216,0.0183545
54.502,0.0183545
54.502,0.0183545
54.4796,0.0183545
54.4572,0.0183545
54.4572,0.0183545
54.4376,0.0183545
54.4145,0.0183545
54.3949,0.0183545
54.3725,0.0183545
54.3501,0.0183545
54.3501,0.0183545
54.3305,0.0183545
54.3305,0.0183545
54.3081,0.0183545
54.3081,0.0183545
54.2878,0.0183545
54.2654,0.0183545
54.2654,0.0183545
54.243,0.0183545
54.243,0.0183545
54.2234,0.0183545
54.2234,0.0183545
54.2094,0.0183545
54.1863,0.0183545
54.1863,0.0183545
54.1667,0.0183545
54.1443,0.0183545
54.1443,0.0183545
54.1247,0.0183545
54.1023,0.0183545
54.0799,0.0183545
54.0603,0.0183545
54.0603,0.017605
54.0372,0.017605
54.0148,0.017605
54.0148,0.017605
53.9952,0.017605
53.9952,0.017605
53.9812,0.017605
53.9812,0.017605
53.9161,0.017605
53.8937,0.017605
53.8937,0.017605
53.8741,0.017605
53.8517,0.017605
53.8517,0.017605
53.8293,0.017605
53.8069,0.017605
53.8069,0.017605
53.795,0.017605
53.7726,0.017605
53.7502,0.017605
53.7306,0.017605
53.7306,0.017605
53.7082,0.017605
53.6858,0.017605
53.6858,0.017605
53.6662,0.017605
53.6515,0.017605
53.6515,0.017605
53.6291,0.017605
53.6291,0.017605
53.6067,0.017605
53.5871,0.017605
53.5871,0.017465
53.5647,0.017465
53.5647,0.017465
53.5304,0.017465
53.508,0.017465
53.4884,0.017465
53.4884,0.017465
53.466,0.017465
53.4436,0.017465
53.4436,0.017465
53.4324,0.017465
53.4093,0.017465
53.3869,0.017465
53.3869,0.017465
53.3673,0.017465
53.3673,0.017465
53.3449,0.017465
53.3449,0.017465
53.3337,0.017465
53.3113,0.017465
53.3113,0.017465
53.2917,0.017465
53.2917,0.017465
53.2686,0.017465
53.2546,0.017465
53.2546,0.017465
53.235,0.0180905
53.235,0.0180905
53.2126,0.0180905
53.193,0.0180905
53.193,0.0180905
53.179,0.0180905
53.179,0.0180905
53.1363,0.0180905
53.1174,0.0180905
53.1027,0.0180905
53.1027,0.0180905
53.0831,0.0180905
53.0607,0.0180905
53.0607,0.0180905
53.0383,0.0180905
53.0187,0.0180905
53.0187,0.0180905
53.004,0.0180905
52.9816,0.0170525
52.9816,0.0170525
52.9396,0.0170525
52.9256,0.0170525
52.9256,0.0170525
52.906,0.0170525
52.8836,0.0170525
52.8836,0.0170525
52.8605,0.0170525
52.8605,0.0170525
52.8465,0.0170525
52.8465,0.0170525
52.8241,0.0170525
52.8241,0.0170525
52.8045,0.0170525
52.7821,0.0170525
52.7674,0.0170525
52.7478,0.0170525
52.7478,0.0170525
52.7282,0.0170525
52.7282,0.0170525
52.7058,0.0170525
52.7058,0.0170525
52.6862,0.0170525
52.6722,0.0170525
52.6722,0.0170525
52.6526,0.0170525
52.6302,0.0170525
52.619,0.0170525
52.619,0.0170525
52.5994,0.0170525
52.5574,0.0170525
52.535,0.0189545
52.535,0.0189545
52.5238,0.0189545
52.5042,0.0189545
52.4818,0.0189545
52.4818,0.0189545
52.4622,0.0189545
52.4475,0.0189545
52.4279,0.019427
52.4279,0.019427
52.409,0.019427
52.3747,0.019427
52.3747,0.019427
52.3523,0.019427
52.3327,0.019427
52.3131,0.019427
52.3131,0.019427
52.2991,0.019427
52.2795,0.019427
52.2795,0.019427
52.2599,0.019427
52.2599,0.019427
52.2459,0.019427
52.2263,0.019427
52.2067,0.019427
52.2067,0.019427
52.1843,0.019427
52.1731,0.019427
52.1535,0.019427
52.1311,0.019427
52.1199,0.019427
52.1003,0.019427
52.1003,0.019427
52.0779,0.019427
52.0779,0.019427
52.0667,0.019427
52.0667,0.019427
52.0443,0.019427
52.0051,0.019427
52.0051,0.017727
51.9827,0.017727
51.9715,0.017727
51.9715,0.017727
51.9519,0.017727
51.9295,0.017727
51.9099,0.017727
51.9099,0.017727
51.8987,0.017727
51.8763,0.017727
51.8567,0.017727
51.8343,0.017727
51.8343,0.017727
51.8147,0.017727
51.8035,0.017727
51.8035,0.017727
51.7811,0.017727
51.7811,0.017727
51.7615,0.017727
51.7615,0.017727
51.7391,0.017727
51.7195,0.017727
51.7195,0.017727
51.7006,0.017727
51.7006,0.017727
51.6775,0.0199365
51.6663,0.0199365
51.6439,0.0199365
51.6243,0.0199365
51.6243,0.0199365
51.6019,0.0199365
51.583,0.0199365
51.583,0.0199365
51.5634,0.0199365
51.541,0.0199365
51.5298,0.0199365
51.5067,0.0199365
51.5067,0.0199365
51.4878,0.0199365
51.4654,0.0199365
51.4458,0.0199365
51.4458,0.0199365
51.4346,0.0199365
51.4346,0.0199365
51.4122,0.0199365
51.4122,0.0199365
51.3926,0.0199365
51.3926,0.0199365
51.3702,0.0199365
51.3702,0.0199365
51.359,0.0199365
51.359,0.0199365
51.3366,0.0199365
51.317,0.0199365
51.317,0.0199365
51.2974,0.0199365
51.2974,0.0199365
51.2834,0.0199365
51.2638,0.0199365
51.2414,0.0199365
51.2414,0.0199365
51.2106,0.0199365
51.2106,0.0199365
51.1966,0.0199365
51.177,0.0199365
51.177,0.0199365
51.1658,0.0199365
51.1434,0.022744
51.1322,0.022744
51.1322,0.022744
51.1126,0.022744
51.079,0.022744
51.079,0.022744
51.0678,0.022744
51.0482,0.022744
51.0482,0.022744
51.0342,0.022744
51.0146,0.022744
51.0146,0.022744
51.0034,0.022744
51.0034,0.022744
50.9922,0.022744
50.9922,0.022744
50.9698,0.022744
50.9586,0.022744
50.9586,0.022744
50.9467,0.022744
50.9278,0.022744
50.9278,0.022744
50.9166,0.022744
50.9054,0.022744
50.9054,0.022744
50.8858,0.022744
50.8746,0.021037
50.8746,0.021037
50.8634,0.021037
50.8438,0.021037
50.8438,0.021037
50.8298,0.021037
50.8298,0.021037
50.8186,0.021037
50.8074,0.021037
50.7878,0.021037
50.7878,0.021037
50.7766,0.021037
50.7654,0.021037
50.7654,0.021037
50.7542,0.021037
50.7346,0.021037
50.7234,0.021037
50.7234,0.021037
50.7122,0.021037
50.701,0.021037
50.701,0.021037
50.6849,0.021037
50.6849,0.021037
50.6737,0.021037
50.6625,0.021037
50.6625,0.021037
50.6513,0.021037
50.6317,0.021037
50.6317,0.021037
50.6205,0.021037
50.6093,0.021037
50.5981,0.021037
50.5869,0.02213
50.5869,0.02213
50.5673,0.02213
50.5561,0.02213
50.5337,0.02213
50.526,0.02213
50.5148,0.02213
50.4952,0.02213
50.4952,0.025719
50.484,0.025719
50.4728,0.025719
50.4728,0.025719
50.4616,0.025719
50.4504,0.025719
50.4392,0.025719
50.4196,0.025719
50.4084,0.025719
50.3972,0.025719
50.3972,0.025719
50.3895,0.025719
50.3776,0.025719
50.3776,0.025719
50.3664,0.025719
50.3552,0.025719
50.3552,0.025719
50.344,0.025719
50.3328,0.025719
50.3328,0.025719
50.3216,0.025719
50.3027,0.025719
50.2915,0.025719
50.2803,0.025719
50.2691,0.025719
50.2572,0.025719
50.2572,0.025719
50.246,0.02375
50.246,0.02375
50.2348,0.02375
50.2236,0.02375
50.2236,0.02375
50.2124,0.02375
50.2124,0.02375
50.2012,0.02375
50.19,0.02375
50.1711,0.02375
50.1711,0.02375
50.1627,0.02375
50.1515,0.02375
50.1515,0.02375
50.1403,0.02375
50.1291,0.02375
50.1291,0.02375
50.1179,0.02375
50.1067,0.02375
50.1067,0.02375
50.0955,0.02375
50.0955,0.02375
50.0731,0.0257935
50.0619,0.0257935
50.0507,0.0257935
50.0507,0.0257935
50.036,0.0257935
50.0248,0.0257935
50.0248,0.0257935
50.0052,0.0257935
50.0052,0.0257935
49.994,0.0257935
49.9828,0.0257935
49.9828,0.0257935
49.9716,0.0257935
49.9716,0.0257935
49.9604,0.0257935
49.9604,0.0257935
49.9492,0.0257935
49.938,0.0257935
49.9268,0.0257935
49.9268,0.0257935
49.9079,0.0257935
49.896,0.0257935
49.896,0.0257935
49.8848,0.0257935
49.8736,0.0257935
49.8736,0.0257935
49.8624,0.0257935
49.8512,0.0257935
49.8512,0.0257935
49.8323,0.0257935
49.8323,0.0257935
49.8211,0.0257935
49.8099,0.0257935
49.8099,0.0257935
49.7987,0.0257935
49.7987,0.0257935
49.7791,0.0257935
49.7644,0.0257935
49.7644,0.0257935
49.7532,0.0257935
49.7532,0.0257935
49.742,0.0257935
49.7308,0.0257935
49.7308,0.0257935
49.7119,0.0257935
49.7007,0.0257935
49.6895,0.0257935
49.6699,0.0257935
49.6699,0.0257935
49.6587,0.0257935
49.6475,0.0257935
49.6475,0.0257935
49.6363,0.0257935
49.6363,0.0257935
49.6139,0.0257935
49.6027,0.0257935
49.6027,0.0257935
49.5915,0.0257935
49.5726,0.0257935
49.5726,0.0257935
49.5607,0.0257935
49.5607,0.0257935
49.5495,0.0257935
49.5495,0.0257935
49.5306,0.0257935
49.5194,0.0257935
49.5194,0.0257935
49.5082,0.0257935
49.4886,0.0257935
49.4886,0.0257935
49.4746,0.0257935
49.4634,0.0257935
49.4438,0.0257935
49.4438,0.0257935
49.4326,0.0257935
49.4214,0.0257935
49.4025,0.0257935
49.4025,0.0257935
49.3913,0.0257935
49.3689,0.0257935
49.3689,0.0257935
49.3577,0.0257485
49.3465,0.0257485
49.3465,0.0257485
49.3269,0.0257485
49.3157,0.0257485
49.3157,0.0257485
49.2968,0.0257485
49.2821,0.0257485
49.2821,0.0257485
49.2632,0.0257485
49.252,0.0257485
49.2324,0.0257485
49.2324,0.0257485
49.2212,0.0257485
49.1988,0.0257485
49.1876,0.0257485
49.1876,0.0257485
49.1687,0.0257485
49.1575,0.0257485
49.1575,0.0257485
49.1351,0.0257485
49.1351,0.0257485
49.1239,0.0257485
49.1043,0.0257485
49.0896,0.0257485
49.0896,0.0257485
49.0707,0.0257485
49.0595,0.0257485
49.0595,0.0257485
49.0406,0.0257485
49.0259,0.0257485
49.0259,0.0257485
49.007,0.0257485
48.9874,0.0257485
48.9727,0.024702
48.9538,0.024702
48.9391,0.024702
48.9013,0.024702
48.8866,0.024702
48.8677,0.024702
48.8446,0.024702
48.8334,0.024702
48.8334,0.024702
48.8145,0.024702
48.7921,0.024702
48.7809,0.0254385
48.7809,0.0254385
48.7585,0.0254385
48.7396,0.0254385
48.7249,0.0254385
48.706,0.0254385
48.6829,0.0254385
48.6829,0.0254385
48.6717,0.0254385
48.6493,0.0254385
48.6269,0.0254385
48.608,0.0254385
48.5933,0.0254385
48.5933,0.0254385
48.5744,0.0254385
48.552,0.0254385
48.552,0.0254385
48.5331,0.0254385
48.5184,0.0254385
48.5184,0.0254385
48.496,0.0254385
48.4764,0.0254385
48.454,0.0254385
48.454,0.0254385
48.4351,0.0254385
48.4351,0.0254385
48.4204,0.0254385
48.398,0.0254385
48.398,0.0254385
48.3791,0.0254385
48.3567,0.0254385
48.3567,0.0254385
48.3343,0.0254385
48.3154,0.0254385
48.3007,0.0254385
48.2783,0.0254385
48.2783,0.0254385
48.2594,0.026404
48.2594,0.026404
48.237,0.026404
48.2174,0.026404
48.2174,0.026404
48.195,0.026404
48.195,0.026404
48.1726,0.026404
48.1537,0.026404
48.1537,0.026404
48.1089,0.026404
48.0977,0.026404
48.0977,0.026404
48.0753,0.026404
48.0529,0.026404
48.0529,0.026404
48.034,0.026404
48.0109,0.026404
48.0109,0.026404
47.9885,0.026404
47.9696,0.026404
47.9472,0.026404
47.9472,0.026404
47.9248,0.026404
47.9059,0.026404
47.8835,0.026404
47.8835,0.026404
47.8611,0.026404
47.8422,0.026404
47.8422,0.026404
47.8198,0.026404
47.7974,0.026404
47.7974,0.026404
47.7862,0.026404
47.7862,0.026404
47.7638,0.026404
47.7638,0.026404
47.7414,0.026404
47.7218,0.026404
47.7218,0.026404
47.6994,0.0296515
47.6994,0.0296515
47.6581,0.0296515
47.6581,0.0296515
47.6357,0.0296515
47.6245,0.0296515
47.6021,0.0296515
47.6021,0.0296515
47.5797,0.0296515
47.5608,0.0296515
47.5384,0.0296515
47.5384,0.0296515
47.5195,0.0296515
47.4971,0.0296515
47.4971,0.0296515
47.4824,0.027684
47.4635,0.027684
47.4635,0.027684
47.4411,0.027684
47.4411,0.027684
47.4222,0.027684
47.3998,0.027684
47.3998,0.027684
47.3851,0.027684
47.3662,0.027684
47.3662,0.027684
47.3438,0.027684
47.3242,0.027684
47.3242,0.027684
47.3018,0.027684
47.2682,0.027684
47.2682,0.027684
47.2493,0.027684
47.2493,0.027684
47.2269,0.027684
47.2157,0.027684
47.2157,0.027684
47.1933,0.027684
47.1744,0.027684
47.1744,0.027684
47.152,0.027684
47.152,0.027684
47.1408,0.027684
47.1184,0.027684
47.0995,0.027684
47.0995,0.027684
47.0848,0.027684
47.0659,0.0266815
47.0659,0.0266815
47.0435,0.0266815
47.0246,0.0266815
47.0246,0.0266815
47.0099,0.0266815
46.991,0.0266815
46.9763,0.0266815
46.9763,0.0266815
46.9574,0.0266815
46.9574,0.0266815
46.935,0.0266815
46.9014,0.0266815
46.9014,0.0266815
46.8825,0.0266815
46.8713,0.0266815
46.8713,0.0266815
46.8489,0.0266815
46.8489,0.0300655
46.83,0.0300655
46.83,0.0300655
46.8153,0.0300655
46.7964,0.0300655
46.7964,0.0300655
46.774,0.0300655
46.7628,0.0300655
46.7628,0.0300655
46.7215,0.0300655
46.7215,0.0300655
46.6991,0.0300655
46.6879,0.0300655
46.6655,0.0300655
46.6655,0.0300655
46.6466,0.0300655
46.6319,0.0300655
46.6319,0.0300655
46.613,0.0300655
46.5906,0.0300655
46.5906,0.0300655
46.5717,0.0300655
46.557,0.0300655
46.5381,0.0318165
46.5157,0.0318165
46.5157,0.0318165
46.5045,0.0318165
46.4821,0.0318165
46.4597,0.0318165
46.4408,0.0318165
46.4184,0.0318165
46.4184,0.0318165
46.4072,0.0318165
46.3848,0.0318165
46.3435,0.0318165
46.3435,0.0318165
46.3211,0.0318165
46.3064,0.0318165
46.284,0.0318165
46.284,0.0318165
46.2651,0.034194
46.2434,0.034194
46.2434,0.034194
46.221,0.034194
46.221,0.034194
46.1986,0.034194
46.1797,0.034194
46.1797,0.034194
46.1573,0.034194
46.1202,0.034194
46.1202,0.034194
46.1013,0.034194
46.0789,0.034194
46.0789,0.034194
46.0565,0.034194
46.0341,0.034194
46.0117,0.034194
45.9893,0.034194
45.9893,0.034194
45.9704,0.034194
45.948,0.034194
45.948,0.034194
45.9256,0.034194
45.9032,0.034194
45.9032,0.034194
45.8808,0.034194
45.8808,0.034194
45.8584,0.034194
45.836,0.034194
45.836,0.034194
45.8059,0.034194
45.7877,0.034194
45.7653,0.034194
45.7429,0.034194
45.7429,0.034194
45.7205,0.034194
45.6757,0.034194
45.6456,0.0312925
45.6456,0.0312925
45.6232,0.0312925
45.6008,0.0312925
45.6008,0.0312925
45.5784,0.0312925
45.5483,0.0312925
45.5259,0.0312925
45.5259,0.0312925
45.507,0.0312925
45.507,0.0312925
45.4776,0.0312925
45.4328,0.0312925
45.4328,0.0312925
45.4027,0.0312925
45.3803,0.0312925
45.3803,0.0312925
45.3502,0.0312925
45.3502,0.0312925
45.3278,0.0312925
45.2984,0.0312925
45.2984,0.0312925
45.276,0.0312925
45.2536,0.0312925
45.2235,0.0312925
45.2011,0.0312925
45.171,0.0312925
45.171,0.0312925
45.1486,0.0312925
45.1486,0.0312925
45.1297,0.0312925
45.1003,0.0312925
45.1003,0.0312925
45.0779,0.0312925
45.0478,0.0312925
45.0478,0.0312925
45.0254,0.0312925
44.9953,0.0339095
44.9953,0.0339095
44.9729,0.0339095
44.9435,0.0339095
44.9134,0.0339095
44.891,0.0339095
44.891,0.0339095
44.8609,0.0339095
44.8392,0.0339095
44.8091,0.0339095
44.7755,0.0339095
44.7531,0.0339095
44.7531,0.0339095
44.723,0.0339095
44.7013,0.0339095
44.7013,0.0339095
44.6712,0.0339095
44.6488,0.0339095
44.6187,0.0339095
44.6187,0.0339095
44.5893,0.0339095
44.5669,0.0339095
44.5368,0.0339095
44.5067,0.0339095
44.5067,0.0339095
44.4808,0.0339095
44.4514,0.0339095
44.4514,0.0339095
44.4213,0.0339095
44.4213,0.0339095
44.3989,0.0339095
44.3695,0.0339095
44.3436,0.0339095
44.3135,0.0339095
44.2834,0.0339095
44.2617,0.0339095
44.2281,0.0339095
44.198,0.0339095
44.1756,0.0339095
44.1756,0.0339095
44.1462,0.0339095
44.1126,0.0339095
44.0902,0.0339095
44.0608,0.0339095
44.0608,0.0339095
44.0307,0.0339095
44.0048,0.0339095
44.0048,0.0339095
43.9754,0.0339095
43.9754,0.0339095
43.9453,0.0339095
43.9229,0.0339095
43.8893,0.0339095
43.8893,0.0339095
43.8375,0.0339095
43.8039,0.0339095
43.7822,0.0339095
43.7822,0.0339095
43.7521,0.0339095
43.722,0.0339095
43.6961,0.0360395
43.6961,0.0360395
43.6667,0.0360395
43.6366,0.0360395
43.6366,0.0360395
43.6149,0.0360395
43.5813,0.0360395
43.5295,0.0360395
43.5295,0.0360395
43.4994,0.0360395
43.4735,0.0360395
43.4735,0.0360395
43.414,0.0360395
43.3916,0.0360395
43.3916,0.034615
43.3587,0.034615
43.3587,0.034615
43.3286,0.034615
43.3069,0.034615
43.2768,0.034615
43.2474,0.034615
43.2215,0.034615
43.2215,0.034615
43.1914,0.034615
43.162,0.034615
43.162,0.034615
43.1396,0.034615
43.1102,0.034615
43.1102,0.034615
43.0766,0.034615
43.0766,0.034615
43.0472,0.034615
43.0472,0.034615
43.0248,0.034615
42.9954,0.034615
42.9653,0.034615
42.9653,0.034615
42.9429,0.034615
42.9135,0.034615
42.9135,0.034615
42.8799,0.034615
42.8505,0.034615
42.8505,0.034615
42.8281,0.034615
42.7987,0.034615
42.7693,0.034615
42.7693,0.034615
42.7434,0.034615
42.7434,0.034615
42.7133,0.034615
42.6839,0.034615
42.6839,0.0360495
42.6545,0.0360495
42.6321,0.0360495
42.6321,0.0360495
42.6027,0.0360495
42.5726,0.0360495
42.5726,0.0360495
42.5467,0.0360495
42.5173,0.0360495
42.5173,0.0360495
42.4879,0.0360495
42.4361,0.0360495
42.4025,0.0360495
42.4025,0.0360495
42.3808,0.0360495
42.3808,0.0360495
42.3507,0.0360495
42.3213,0.0360495
42.3213,0.0360495
42.2954,0.0360495
42.266,0.0360495
42.266,0.0360495
42.2366,0.0360495
42.2366,0.0360495
42.2065,0.0360495
42.1806,0.0360495
42.1806,0.0360495
42.1512,0.0360495
42.1218,0.0360495
42.0959,0.0360495
42.0959,0.0360495
42.0665,0.0360495
42.0665,0.0360495
42.0371,0.0360495
42.0035,0.0360495
41.9811,0.0360495
41.9482,0.0360495
41.9482,0.0360495
41.9188,0.0360495
41.8558,0.0360495
41.8334,0.0424565
41.8005,0.0424565
41.8005,0.0424565
41.7711,0.0424565
41.7375,0.0424565
41.7375,0.0424565
41.7081,0.0424565
41.7081,0.0424565
41.6752,0.0424565
41.6528,0.0424565
41.6528,0.0424565
41.6192,0.0424565
41.5898,0.0424565
41.5569,0.0424565
41.5233,0.0424565
41.4939,0.0424565
41.461,0.0424565
41.461,0.0424565
41.4316,0.0424565
41.398,0.0424565
41.398,0.0424565
41.3651,0.0424565
41.3651,0.0424565
41.3357,0.0424565
41.3021,0.0424565
41.3021,0.0426815
41.2692,0.0426815
41.2398,0.0426815
41.2398,0.0426815
41.2062,0.0426815
41.2062,0.0426815
41.1733,0.0426815
41.1439,0.0426815
41.1103,0.0426815
41.1103,0.0426815
41.0774,0.0426815
41.0774,0.0426815
41.0438,0.0426815
41.0221,0.0426815
41.0221,0.0426815
40.9885,0.0426815
40.9556,0.0426815
40.922,0.0426815
40.922,0.0426815
40.8933,0.0426815
40.8597,0.0426815
40.8597,0.0426815
40.8268,0.0426815
40.7974,0.0426815
40.7974,0.0426815
40.7309,0.0426815
40.7309,0.0426815
40.7309,0.0426815
40.6973,0.0426815
40.6973,0.0426815
40.6686,0.0426815
40.635,0.0426815
40.6021,0.0426815
40.5685,0.0426815
40.5685,0.0426815
40.5356,0.0426815
40.5356,0.0426815
40.5062,0.0426815
40.4733,0.0426815
40.4467,0.0426815
40.4467,0.0426815
40.4138,0.048498
40.3844,0.048498
40.3844,0.048498
40.3515,0.048498
40.2892,0.048498
40.2626,0.048498
40.2626,0.048498
40.2297,0.048498
40.2297,0.048498
40.1968,0.048498
40.1674,0.048498
40.1338,0.048498
40.1079,0.048498
40.1079,0.048498
40.0785,0.048498
40.0456,0.048498
39.9903,0.0495545
39.9574,0.0495545
39.9238,0.0495545
39.9021,0.0495545
39.8685,0.0495545
39.8685,0.0495545
39.8356,0.0495545
39.8139,0.0495545
39.7803,0.0495545
39.7803,0.0495545
39.7509,0.0495545
39.725,0.0495545
39.6963,0.0495545
39.6963,0.0495545
39.6627,0.0495545
39.6368,0.0495545
39.6074,0.0495545
39.6074,0.053475
39.5815,0.053475
39.5521,0.053475
39.5521,0.053475
39.5262,0.053475
39.5262,0.053475
39.4968,0.053475
39.4709,0.053475
39.4156,0.053475
39.4156,0.053475
39.3645,0.053475
39.3316,0.053475
39.3316,0.053475
39.3092,0.053475
39.2833,0.053475
39.2833,0.053475
39.2539,0.053475
39.228,0.053475
39.228,0.053475
39.2063,0.053475
39.1839,0.053475
39.1839,0.053475
39.151,0.053475
39.151,0.053475
39.1286,0.053475
39.1069,0.053475
39.1069,0.053475
39.0775,0.053475
39.0516,0.053475
39.0516,0.053475
39.0292,0.053475
39.0075,0.053475
39.0075,0.053475
39.0075,0.052415
38.9522,0.052415
38.9298,0.052415
38.9081,0.052415
38.8857,0.052415
38.8598,0.052415
38.8598,0.052415
38.8381,0.052415
38.8381,0.052415
38.8087,0.052415
38.7863,0.052415
38.7863,0.052415
38.7646,0.052415
38.7646,0.052415
38.7422,0.052415
38.7163,0.052415
38.6946,0.052415
38.6946,0.052415
38.6722,0.052415
38.6505,0.052415
38.6281,0.052415
38.6064,0.052415
38.6064,0.052415
38.577,0.052415
38.5553,0.052415
38.5553,0.052415
38.5329,0.052415
38.507,0.052415
38.507,0.052415
38.4846,0.052415
38.4405,0.052415
38.4405,0.052415
38.4405,0.052415
38.4405,0.052415
38.4405,0.052415
38.3964,0.052415
38.3747,0.052415
38.3747,0.058105
38.3453,0.058105
38.3453,0.058105
38.3194,0.058105
38.297,0.058105
38.297,0.058105
38.2753,0.058105
38.2529,0.058105
38.2312,0.058105
38.2088,0.058105
38.2088,0.058105
38.1577,0.058105
38.1577,0.058105
38.1318,0.058105
38.1101,0.058105
38.1101,0.058105
38.0877,0.058105
38.066,0.058105
38.066,0.058105
38.0366,0.058105
38.0149,0.058105
38.0149,0.058105
37.9925,0.058105
37.9666,0.058105
37.9442,0.058105
37.9442,0.058105
37.9155,0.0583
37.8931,0.0583
37.8931,0.0583
37.8931,0.0583
37.849,0.0583
37.8161,0.0583
37.7944,0.0583
37.7944,0.0583
37.772,0.0583
37.772,0.0583
37.7503,0.0583
37.7174,0.0583
37.7174,0.0583
